timestamp,mains_voltage_rms_v,mains_total_power_w,mains_current_rms_a,mains_power_factor,frequency_hz,cumulative_energy_kwh,cumulative_cost_inr,ac_power_w,fridge_power_w,tv_power_w,pc_power_w,lights_power_w,fan_power_w,washing_machine_power_w,geyser_power_w
2026-03-24T05:56:00Z,232.96,1093.6,5.12,0.917,50.01,6.7452,53.96,1015.2,9.3,1.7,2.9,0.0,64.5,0.0,0.0
2026-03-24T05:57:00Z,231.57,1189.4,5.52,0.93,49.95,6.7651,54.12,1106.0,14.0,1.7,3.3,0.0,64.4,0.0,0.0
2026-03-24T05:58:00Z,233.07,1119.3,5.18,0.928,49.97,6.7837,54.27,1046.3,11.8,1.8,2.8,0.0,56.6,0.0,0.0
2026-03-24T05:59:00Z,231.97,1131.3,5.32,0.917,50.0,6.8026,54.42,1047.0,13.0,1.3,2.7,0.0,67.3,0.0,0.0
2026-03-24T06:00:00Z,232.3,1233.4,5.73,0.926,50.04,6.8231,54.58,1003.1,147.6,1.3,3.3,19.7,58.4,0.0,0.0
2026-03-24T06:01:00Z,231.9,1245.2,5.82,0.923,50.0,6.8439,54.75,1001.8,153.5,1.3,2.9,19.8,65.9,0.0,0.0
2026-03-24T06:02:00Z,231.6,1157.8,5.47,0.914,50.04,6.8632,54.91,925.6,140.9,1.5,3.0,19.7,67.1,0.0,0.0
2026-03-24T06:03:00Z,233.14,1364.5,6.38,0.918,50.01,6.8859,55.09,1136.1,147.6,1.6,3.1,16.4,59.7,0.0,0.0
2026-03-24T06:04:00Z,233.44,1284.0,5.95,0.925,50.01,6.9073,55.26,1057.8,138.2,1.7,3.2,17.7,65.4,0.0,0.0
2026-03-24T06:05:00Z,232.13,1324.8,6.2,0.921,50.05,6.9294,55.44,1081.7,153.6,1.4,3.1,18.4,66.6,0.0,0.0
2026-03-24T06:06:00Z,231.74,1305.5,6.14,0.917,50.04,6.9512,55.61,1068.6,144.3,1.4,3.3,19.9,68.0,0.0,0.0
2026-03-24T06:07:00Z,232.61,1372.7,6.4,0.922,50.0,6.974,55.79,1149.3,145.4,1.2,3.0,17.9,55.9,0.0,0.0
2026-03-24T06:08:00Z,233.18,1154.0,5.43,0.911,49.96,6.9933,55.95,934.7,142.1,1.6,3.3,17.1,55.2,0.0,0.0
2026-03-24T06:09:00Z,232.2,1119.1,5.24,0.919,49.96,7.0119,56.1,885.9,153.6,1.6,3.5,18.4,56.1,0.0,0.0
2026-03-24T06:10:00Z,231.89,1257.2,5.91,0.917,50.05,7.0329,56.26,1024.8,154.1,1.2,3.4,18.3,55.4,0.0,0.0
2026-03-24T06:11:00Z,231.7,1116.3,5.29,0.91,50.03,7.0515,56.41,892.2,139.7,1.5,3.3,19.0,60.6,0.0,0.0
2026-03-24T06:12:00Z,232.14,1171.5,5.5,0.918,49.97,7.071,56.57,934.4,153.9,1.7,2.5,18.6,60.4,0.0,0.0
2026-03-24T06:13:00Z,232.1,1338.1,6.31,0.913,50.01,7.0933,56.75,1112.0,136.0,1.5,3.2,18.1,67.3,0.0,0.0
2026-03-24T06:14:00Z,232.04,1258.4,5.87,0.924,50.03,7.1143,56.91,1034.2,140.5,1.8,3.0,18.0,60.9,0.0,0.0
2026-03-24T06:15:00Z,232.9,1250.1,5.83,0.92,50.0,7.1351,57.08,1023.9,139.1,1.2,3.0,17.9,65.0,0.0,0.0
2026-03-24T06:16:00Z,232.73,1367.3,6.44,0.912,49.97,7.1579,57.26,1136.3,142.8,1.3,3.4,18.6,64.9,0.0,0.0
2026-03-24T06:17:00Z,231.7,1107.2,5.17,0.925,49.97,7.1764,57.41,887.7,138.5,1.6,2.8,17.2,59.4,0.0,0.0
2026-03-24T06:18:00Z,232.73,1087.5,5.07,0.921,49.99,7.1945,57.56,869.3,136.4,1.4,3.0,18.2,59.2,0.0,0.0
2026-03-24T06:19:00Z,232.57,1322.5,6.14,0.926,50.01,7.2165,57.73,1102.2,135.4,1.3,3.3,18.8,61.5,0.0,0.0
2026-03-24T06:20:00Z,232.93,1175.7,5.55,0.91,49.97,7.2361,57.89,1076.1,12.2,1.3,2.6,17.0,66.5,0.0,0.0
2026-03-24T06:21:00Z,232.21,1152.3,5.38,0.922,50.04,7.2553,58.04,1053.8,11.5,1.3,3.2,16.0,66.5,0.0,0.0
2026-03-24T06:22:00Z,232.97,943.9,4.43,0.914,49.97,7.2711,58.17,854.5,13.5,1.3,3.0,16.1,55.5,0.0,0.0
2026-03-24T06:23:00Z,233.33,1096.4,5.15,0.912,50.05,7.2893,58.31,1005.6,10.2,1.2,2.7,19.9,56.8,0.0,0.0
2026-03-24T06:24:00Z,233.1,949.5,4.47,0.912,50.02,7.3051,58.44,853.3,13.7,1.7,3.4,19.1,58.3,0.0,0.0
2026-03-24T06:25:00Z,232.79,1046.5,4.91,0.915,50.04,7.3226,58.58,953.2,10.0,1.3,3.2,17.8,61.0,0.0,0.0
2026-03-24T06:26:00Z,233.26,1052.9,4.87,0.927,49.97,7.3401,58.72,959.7,10.8,1.8,2.9,17.0,60.7,0.0,0.0
2026-03-24T06:27:00Z,231.59,1112.7,5.19,0.926,50.0,7.3587,58.87,1013.7,11.6,1.2,3.2,17.9,65.1,0.0,0.0
2026-03-24T06:28:00Z,232.46,1129.9,5.27,0.922,50.05,7.3775,59.02,1038.5,13.7,1.3,3.3,17.9,55.2,0.0,0.0
2026-03-24T06:29:00Z,232.36,967.0,4.54,0.917,50.05,7.3936,59.15,875.1,12.2,1.5,3.0,17.2,58.0,0.0,0.0
2026-03-24T06:30:00Z,233.36,3209.6,14.89,0.924,50.03,7.4471,59.58,926.4,11.8,1.5,3.4,17.7,61.5,0.0,2187.3
2026-03-24T06:31:00Z,233.19,2270.7,10.53,0.925,50.0,7.485,59.88,4.5,12.7,1.3,3.0,19.7,66.2,0.0,2163.3
2026-03-24T06:32:00Z,233.22,2275.4,10.5,0.929,50.03,7.5229,60.18,4.1,14.0,1.4,2.5,19.0,62.7,0.0,2171.7
2026-03-24T06:33:00Z,231.93,2313.2,10.84,0.92,49.98,7.5614,60.49,4.7,10.1,1.2,2.7,19.1,58.0,0.0,2217.4
2026-03-24T06:34:00Z,233.44,2355.4,10.88,0.927,49.97,7.6007,60.81,5.0,13.7,1.7,3.5,17.5,65.9,0.0,2248.1
2026-03-24T06:35:00Z,231.74,2257.8,10.67,0.913,49.96,7.6383,61.11,4.7,13.1,1.6,3.1,18.0,64.5,0.0,2152.8
2026-03-24T06:36:00Z,231.96,2308.5,10.82,0.92,50.0,7.6768,61.41,4.6,9.8,1.2,3.4,18.0,64.0,0.0,2207.5
2026-03-24T06:37:00Z,232.44,2324.7,10.89,0.918,50.05,7.7156,61.72,4.2,13.8,1.3,2.8,17.7,58.7,0.0,2226.2
2026-03-24T06:38:00Z,231.73,2275.2,10.63,0.924,50.04,7.7535,62.03,4.9,10.5,1.5,3.0,18.0,65.8,0.0,2171.5
2026-03-24T06:39:00Z,233.45,2303.1,10.62,0.929,50.05,7.7919,62.33,4.1,12.8,1.4,2.9,16.2,67.9,0.0,2197.8
2026-03-24T06:40:00Z,233.15,2282.1,10.69,0.916,49.96,7.8299,62.64,4.6,13.6,1.6,3.3,20.0,66.1,0.0,2172.9
2026-03-24T06:41:00Z,231.92,2338.9,11.06,0.912,50.0,7.8689,62.95,4.5,11.6,1.3,2.5,16.0,67.3,0.0,2235.7
2026-03-24T06:42:00Z,231.77,2315.5,10.75,0.929,50.01,7.9075,63.26,4.7,10.8,1.2,2.8,19.7,58.6,0.0,2217.7
2026-03-24T06:43:00Z,232.54,2276.9,10.74,0.912,49.96,7.9454,63.56,4.9,9.7,1.5,2.7,18.7,64.0,0.0,2175.4
2026-03-24T06:44:00Z,232.04,2309.4,10.82,0.92,49.96,7.9839,63.87,4.9,9.9,1.3,3.2,19.2,67.7,0.0,2203.2
2026-03-24T06:45:00Z,233.31,2480.9,11.62,0.915,50.02,8.0253,64.2,4.2,150.9,1.6,3.4,16.6,58.4,0.0,2245.8
2026-03-24T06:46:00Z,232.4,2394.0,11.23,0.917,50.01,8.0652,64.52,4.4,145.5,1.8,2.7,16.7,55.1,0.0,2167.8
2026-03-24T06:47:00Z,231.91,2474.4,11.6,0.92,50.02,8.1064,64.85,4.8,149.3,1.5,3.4,16.5,58.7,0.0,2240.2
2026-03-24T06:48:00Z,233.32,2391.5,11.18,0.917,49.97,8.1463,65.17,5.0,144.9,1.2,3.4,17.6,59.6,0.0,2159.8
2026-03-24T06:49:00Z,232.17,2432.6,11.4,0.919,49.96,8.1868,65.49,4.5,147.1,1.5,3.0,18.9,61.8,0.0,2195.8
2026-03-24T06:50:00Z,233.06,2404.7,11.17,0.924,50.02,8.2269,65.81,4.8,148.6,1.6,2.7,17.8,65.0,0.0,2164.2
2026-03-24T06:51:00Z,233.27,2437.6,11.4,0.917,49.97,8.2675,66.14,5.0,136.9,1.4,3.4,17.2,59.4,0.0,2214.3
2026-03-24T06:52:00Z,231.9,2396.7,11.23,0.92,50.01,8.3074,66.46,4.2,144.4,1.5,3.3,19.6,62.4,0.0,2161.3
2026-03-24T06:53:00Z,231.74,2446.4,11.47,0.92,49.97,8.3482,66.79,5.0,145.0,1.3,3.3,16.0,59.1,0.0,2216.7
2026-03-24T06:54:00Z,233.16,2485.3,11.56,0.922,49.97,8.3896,67.12,4.2,151.1,1.2,2.9,19.4,66.3,0.0,2240.2
2026-03-24T06:55:00Z,232.22,2467.1,11.44,0.929,49.97,8.4308,67.45,4.7,146.1,1.4,3.1,19.9,66.5,0.0,2225.4
2026-03-24T06:56:00Z,231.58,2372.2,11.0,0.931,50.02,8.4703,67.76,4.8,137.4,1.5,2.8,16.8,56.2,0.0,2152.7
2026-03-24T06:57:00Z,232.03,2469.4,11.48,0.927,49.99,8.5115,68.09,5.0,144.3,1.5,2.9,19.1,66.2,0.0,2230.4
2026-03-24T06:58:00Z,232.56,2392.0,11.13,0.924,49.98,8.5513,68.41,4.2,151.3,1.3,2.6,17.4,62.7,0.0,2152.5
2026-03-24T06:59:00Z,231.74,2394.1,11.22,0.921,50.01,8.5912,68.73,4.1,135.8,1.4,2.6,17.4,56.8,0.0,2176.0
2026-03-24T07:00:00Z,231.65,2475.8,11.52,0.928,50.01,8.6325,69.06,4.7,139.8,1.7,3.1,17.1,62.1,0.0,2247.3
2026-03-24T07:01:00Z,231.86,2366.1,10.97,0.93,50.05,8.6719,69.38,4.3,138.4,1.3,3.3,18.5,0.0,0.0,2200.3
2026-03-24T07:02:00Z,232.64,2390.5,11.03,0.932,50.0,8.7118,69.69,4.1,154.5,1.4,3.1,18.0,0.0,0.0,2209.4
2026-03-24T07:03:00Z,232.31,2375.6,11.0,0.93,49.97,8.7514,70.01,4.7,137.5,1.8,3.0,20.0,0.0,0.0,2208.6
2026-03-24T07:04:00Z,231.88,2389.4,11.08,0.93,49.99,8.7912,70.33,4.3,148.5,1.8,2.5,18.5,0.0,0.0,2213.8
2026-03-24T07:05:00Z,232.73,2260.3,10.59,0.917,49.99,8.8288,70.63,4.3,10.6,1.6,3.1,18.3,0.0,0.0,2222.4
2026-03-24T07:06:00Z,233.23,2209.4,10.35,0.915,49.99,8.8657,70.93,4.9,9.4,1.4,3.2,19.3,0.0,0.0,2171.2
2026-03-24T07:07:00Z,231.55,2232.9,10.39,0.928,49.98,8.9029,71.22,4.8,9.8,1.4,3.0,19.2,0.0,0.0,2194.7
2026-03-24T07:08:00Z,233.18,2221.8,10.32,0.923,50.01,8.9399,71.52,5.0,9.8,1.2,3.2,18.3,0.0,0.0,2184.3
2026-03-24T07:09:00Z,232.94,2199.3,10.22,0.924,50.0,8.9766,71.81,4.0,9.7,1.3,2.7,17.2,0.0,0.0,2164.4
2026-03-24T07:10:00Z,232.38,2195.4,10.22,0.924,49.96,9.0132,72.11,4.1,13.2,1.3,2.9,20.0,0.0,0.0,2153.9
2026-03-24T07:11:00Z,233.11,2242.6,10.53,0.914,49.98,9.0505,72.4,4.4,9.5,1.3,3.4,18.0,0.0,0.0,2206.0
2026-03-24T07:12:00Z,231.96,2209.3,10.36,0.919,50.04,9.0874,72.7,4.3,13.6,1.5,2.9,18.5,0.0,0.0,2168.5
2026-03-24T07:13:00Z,233.02,2255.9,10.47,0.925,49.96,9.125,73.0,4.2,11.7,1.5,3.1,18.3,0.0,0.0,2217.1
2026-03-24T07:14:00Z,232.03,2240.8,10.35,0.933,49.96,9.1623,73.3,4.7,9.0,1.3,2.7,17.2,0.0,0.0,2205.9
2026-03-24T07:15:00Z,233.08,2250.2,10.49,0.92,49.99,9.1998,73.6,4.9,13.7,1.3,2.9,17.7,0.0,0.0,2209.7
2026-03-24T07:16:00Z,232.18,37.8,0.18,0.927,50.02,9.2004,73.6,4.4,11.7,1.3,3.2,17.2,0.0,0.0,0.0
2026-03-24T07:17:00Z,232.01,35.8,0.17,0.929,50.0,9.201,73.61,4.9,9.6,1.4,3.2,16.7,0.0,0.0,0.0
2026-03-24T07:18:00Z,232.59,41.1,0.19,0.915,50.04,9.2017,73.61,4.2,13.7,1.6,2.9,18.7,0.0,0.0,0.0
2026-03-24T07:19:00Z,232.48,40.6,0.19,0.923,49.98,9.2024,73.62,4.2,13.8,1.3,3.3,18.0,0.0,0.0,0.0
2026-03-24T07:20:00Z,232.67,38.1,0.18,0.931,50.0,9.203,73.62,4.7,9.9,1.7,3.0,18.8,0.0,0.0,0.0
2026-03-24T07:21:00Z,231.69,37.6,0.18,0.925,50.03,9.2037,73.63,4.4,9.2,1.7,2.8,19.5,0.0,0.0,0.0
2026-03-24T07:22:00Z,231.7,40.8,0.19,0.93,49.96,9.2043,73.63,5.0,12.7,1.4,3.2,18.5,0.0,0.0,0.0
2026-03-24T07:23:00Z,232.63,37.7,0.17,0.934,50.02,9.205,73.64,4.7,10.7,1.8,2.6,17.9,0.0,0.0,0.0
2026-03-24T07:24:00Z,231.65,39.4,0.19,0.918,49.97,9.2056,73.64,4.2,11.0,1.7,3.0,19.5,0.0,0.0,0.0
2026-03-24T07:25:00Z,232.59,34.0,0.16,0.917,49.99,9.2062,73.65,4.1,9.0,1.2,2.7,17.0,0.0,0.0,0.0
2026-03-24T07:26:00Z,233.08,39.2,0.18,0.923,49.99,9.2068,73.65,4.2,12.9,1.6,3.0,17.5,0.0,0.0,0.0
2026-03-24T07:27:00Z,231.46,36.1,0.17,0.934,49.97,9.2074,73.66,4.6,10.4,1.2,3.0,16.9,0.0,0.0,0.0
2026-03-24T07:28:00Z,231.56,38.2,0.18,0.93,50.04,9.2081,73.66,4.2,10.5,1.6,3.4,18.5,0.0,0.0,0.0
2026-03-24T07:29:00Z,233.14,39.9,0.19,0.923,49.96,9.2087,73.67,4.9,12.1,1.5,3.1,18.3,0.0,0.0,0.0
2026-03-24T07:30:00Z,232.64,163.8,0.77,0.92,50.01,9.2115,73.69,4.1,138.4,1.6,3.4,16.3,0.0,0.0,0.0
2026-03-24T07:31:00Z,231.59,158.6,0.75,0.919,49.97,9.2141,73.71,4.7,149.3,1.4,3.2,0.0,0.0,0.0,0.0
2026-03-24T07:32:00Z,232.12,148.7,0.69,0.928,50.03,9.2166,73.73,4.6,139.4,1.4,3.3,0.0,0.0,0.0,0.0
2026-03-24T07:33:00Z,233.05,146.8,0.68,0.925,49.98,9.219,73.75,4.6,137.5,1.4,3.3,0.0,0.0,0.0,0.0
2026-03-24T07:34:00Z,232.78,159.0,0.74,0.918,50.0,9.2217,73.77,4.5,149.7,1.7,3.1,0.0,0.0,0.0,0.0
2026-03-24T07:35:00Z,231.55,155.0,0.72,0.927,50.02,9.2243,73.79,4.9,145.5,1.6,3.0,0.0,0.0,0.0,0.0
2026-03-24T07:36:00Z,232.62,147.3,0.69,0.919,50.0,9.2267,73.81,4.5,138.0,1.4,3.4,0.0,0.0,0.0,0.0
2026-03-24T07:37:00Z,231.29,149.0,0.7,0.922,49.97,9.2292,73.83,4.8,139.9,1.8,2.5,0.0,0.0,0.0,0.0
2026-03-24T07:38:00Z,232.51,159.9,0.75,0.922,49.96,9.2319,73.86,4.2,151.3,1.3,3.1,0.0,0.0,0.0,0.0
2026-03-24T07:39:00Z,233.24,159.2,0.74,0.922,50.02,9.2345,73.88,4.9,150.4,1.3,2.6,0.0,0.0,0.0,0.0
2026-03-24T07:40:00Z,232.77,156.7,0.72,0.93,49.96,9.2371,73.9,4.6,147.7,1.6,2.8,0.0,0.0,0.0,0.0
2026-03-24T07:41:00Z,231.93,157.0,0.74,0.918,49.96,9.2398,73.92,4.8,147.5,1.6,3.1,0.0,0.0,0.0,0.0
2026-03-24T07:42:00Z,232.37,155.8,0.72,0.931,49.99,9.2424,73.94,5.0,146.0,1.5,3.3,0.0,0.0,0.0,0.0
2026-03-24T07:43:00Z,232.35,163.4,0.76,0.925,49.97,9.2451,73.96,4.6,154.3,1.8,2.7,0.0,0.0,0.0,0.0
2026-03-24T07:44:00Z,232.29,153.7,0.71,0.93,50.05,9.2476,73.98,4.7,144.5,1.3,3.2,0.0,0.0,0.0,0.0
2026-03-24T07:45:00Z,232.73,154.0,0.72,0.919,50.03,9.2502,74.0,4.3,144.9,1.7,3.1,0.0,0.0,0.0,0.0
2026-03-24T07:46:00Z,233.19,151.4,0.7,0.932,49.96,9.2527,74.02,4.6,142.4,1.3,3.1,0.0,0.0,0.0,0.0
2026-03-24T07:47:00Z,231.43,147.7,0.69,0.931,50.04,9.2552,74.04,4.0,139.7,1.2,2.8,0.0,0.0,0.0,0.0
2026-03-24T07:48:00Z,232.51,163.0,0.75,0.933,49.96,9.2579,74.06,4.6,154.2,1.7,2.5,0.0,0.0,0.0,0.0
2026-03-24T07:49:00Z,232.33,163.8,0.76,0.933,49.99,9.2606,74.09,4.8,154.5,1.5,3.0,0.0,0.0,0.0,0.0
2026-03-24T07:50:00Z,231.77,21.1,0.1,0.928,50.03,9.261,74.09,4.3,12.3,1.7,2.8,0.0,0.0,0.0,0.0
2026-03-24T07:51:00Z,231.47,20.8,0.1,0.924,49.99,9.2613,74.09,4.7,11.4,1.7,3.0,0.0,0.0,0.0,0.0
2026-03-24T07:52:00Z,232.81,20.5,0.09,0.937,50.0,9.2617,74.09,4.8,11.2,1.2,3.3,0.0,0.0,0.0,0.0
2026-03-24T07:53:00Z,232.77,17.8,0.08,0.935,49.98,9.262,74.1,4.6,9.1,1.4,2.7,0.0,0.0,0.0,0.0
2026-03-24T07:54:00Z,231.21,22.1,0.1,0.922,49.97,9.2623,74.1,4.6,13.3,1.5,2.7,0.0,0.0,0.0,0.0
2026-03-24T07:55:00Z,232.04,18.3,0.09,0.922,50.0,9.2627,74.1,4.8,9.5,1.5,2.5,0.0,0.0,0.0,0.0
2026-03-24T07:56:00Z,231.8,20.6,0.1,0.931,49.97,9.263,74.1,4.7,11.3,1.6,3.0,0.0,0.0,0.0,0.0
2026-03-24T07:57:00Z,231.56,22.7,0.11,0.933,49.96,9.2634,74.11,4.5,13.3,1.4,3.5,0.0,0.0,0.0,0.0
2026-03-24T07:58:00Z,232.85,18.2,0.08,0.935,50.02,9.2637,74.11,4.7,9.6,1.3,2.6,0.0,0.0,0.0,0.0
2026-03-24T07:59:00Z,233.15,20.9,0.1,0.939,50.05,9.264,74.11,4.9,11.8,1.5,2.7,0.0,0.0,0.0,0.0
2026-03-24T08:00:00Z,233.12,430.6,1.97,0.938,49.95,9.2712,74.17,4.5,13.3,1.6,3.4,0.0,0.0,407.8,0.0
2026-03-24T08:01:00Z,232.32,683.8,3.18,0.927,49.99,9.2826,74.26,4.4,11.2,1.5,3.1,0.0,0.0,663.6,0.0
2026-03-24T08:02:00Z,231.79,529.5,2.47,0.923,50.05,9.2914,74.33,4.1,11.3,1.2,2.7,0.0,0.0,510.2,0.0
2026-03-24T08:03:00Z,232.18,613.0,2.83,0.934,49.96,9.3016,74.41,4.2,11.6,1.7,3.1,0.0,0.0,592.4,0.0
2026-03-24T08:04:00Z,232.18,565.5,2.64,0.922,49.96,9.3111,74.49,4.0,13.7,1.5,3.4,0.0,0.0,542.9,0.0
2026-03-24T08:05:00Z,231.42,692.9,3.19,0.94,50.0,9.3226,74.58,4.2,13.7,1.6,2.9,0.0,0.0,670.5,0.0
2026-03-24T08:06:00Z,231.9,371.5,1.72,0.934,50.03,9.3288,74.63,4.5,11.9,1.4,2.5,0.0,0.0,351.2,0.0
2026-03-24T08:07:00Z,231.83,364.8,1.7,0.925,49.97,9.3349,74.68,4.2,9.2,1.4,2.8,0.0,0.0,347.2,0.0
2026-03-24T08:08:00Z,232.16,556.2,2.6,0.923,50.0,9.3442,74.75,4.9,14.0,1.5,3.0,0.0,0.0,532.8,0.0
2026-03-24T08:09:00Z,231.69,648.6,2.97,0.941,49.96,9.355,74.84,4.5,9.0,1.4,2.7,0.0,0.0,631.0,0.0
2026-03-24T08:10:00Z,232.22,464.8,2.13,0.938,49.99,9.3627,74.9,4.8,12.3,1.7,2.5,0.0,0.0,443.5,0.0
2026-03-24T08:11:00Z,232.28,635.1,2.92,0.936,50.02,9.3733,74.99,5.0,11.0,1.8,2.7,0.0,0.0,614.6,0.0
2026-03-24T08:12:00Z,231.31,501.3,2.31,0.937,50.01,9.3817,75.05,4.8,9.2,1.8,2.6,0.0,0.0,482.9,0.0
2026-03-24T08:13:00Z,231.81,653.8,3.03,0.931,49.99,9.3926,75.14,4.6,10.0,1.2,2.7,0.0,0.0,635.3,0.0
2026-03-24T08:14:00Z,231.52,594.9,2.76,0.93,50.04,9.4025,75.22,4.4,10.1,1.5,3.4,0.0,0.0,575.5,0.0
2026-03-24T08:15:00Z,233.07,814.6,3.71,0.942,50.04,9.416,75.33,4.2,151.4,1.7,2.9,0.0,0.0,654.4,0.0
2026-03-24T08:16:00Z,232.9,475.2,2.21,0.923,49.95,9.424,75.39,4.4,137.8,1.3,3.5,0.0,0.0,328.2,0.0
2026-03-24T08:17:00Z,231.12,662.6,3.05,0.941,50.01,9.435,75.48,4.3,144.5,1.7,2.8,0.0,0.0,509.3,0.0
2026-03-24T08:18:00Z,233.04,643.5,2.99,0.925,49.97,9.4457,75.57,4.5,138.4,1.7,2.6,0.0,0.0,496.3,0.0
2026-03-24T08:19:00Z,231.93,815.2,3.77,0.932,50.0,9.4593,75.67,4.3,149.4,1.5,3.0,0.0,0.0,657.0,0.0
2026-03-24T08:20:00Z,231.54,616.4,2.82,0.943,50.02,9.4696,75.76,4.9,152.9,1.8,3.3,0.0,0.0,453.5,0.0
2026-03-24T08:21:00Z,231.1,679.1,3.17,0.927,49.97,9.4809,75.85,4.5,147.1,1.2,3.2,0.0,0.0,523.1,0.0
2026-03-24T08:22:00Z,231.19,500.5,2.34,0.926,50.02,9.4893,75.91,4.0,135.9,1.7,3.2,0.0,0.0,355.7,0.0
2026-03-24T08:23:00Z,231.06,660.2,3.05,0.938,49.96,9.5003,76.0,4.5,140.5,1.6,3.2,0.0,0.0,510.4,0.0
2026-03-24T08:24:00Z,231.28,611.5,2.86,0.925,50.0,9.5104,76.08,4.3,135.8,1.5,3.3,0.0,0.0,466.6,0.0
2026-03-24T08:25:00Z,232.81,771.1,3.53,0.937,49.96,9.5233,76.19,4.5,143.3,1.8,3.3,0.0,0.0,618.2,0.0
2026-03-24T08:26:00Z,231.98,599.3,2.76,0.935,49.99,9.5333,76.27,4.0,137.9,1.7,3.3,0.0,0.0,452.4,0.0
2026-03-24T08:27:00Z,231.62,803.0,3.69,0.939,49.96,9.5467,76.37,4.6,137.5,1.8,3.4,0.0,0.0,655.7,0.0
2026-03-24T08:28:00Z,232.59,508.8,2.35,0.932,49.99,9.5551,76.44,4.7,143.5,1.8,3.0,0.0,0.0,355.8,0.0
2026-03-24T08:29:00Z,232.97,585.3,2.67,0.942,50.0,9.5649,76.52,4.8,154.7,1.5,3.1,0.0,0.0,421.2,0.0
2026-03-24T08:30:00Z,231.39,800.9,3.72,0.93,50.03,9.5783,76.63,4.5,153.6,1.6,2.9,0.0,0.0,638.3,0.0
2026-03-24T08:31:00Z,231.08,784.5,3.61,0.94,50.03,9.5913,76.73,4.6,153.2,1.2,3.0,0.0,0.0,622.5,0.0
2026-03-24T08:32:00Z,232.19,624.6,2.91,0.926,50.04,9.6017,76.81,4.3,153.3,1.7,2.9,0.0,0.0,462.4,0.0
2026-03-24T08:33:00Z,232.57,772.6,3.58,0.929,50.05,9.6146,76.92,4.6,150.1,1.5,3.0,0.0,0.0,613.4,0.0
2026-03-24T08:34:00Z,231.57,570.0,2.61,0.944,49.99,9.6241,76.99,4.7,139.8,1.2,2.9,0.0,0.0,421.4,0.0
2026-03-24T08:35:00Z,232.05,468.6,2.16,0.937,49.98,9.6319,77.06,4.6,13.9,1.3,2.8,0.0,0.0,446.0,0.0
2026-03-24T08:36:00Z,232.03,531.8,2.46,0.932,50.04,9.6408,77.13,4.3,9.4,1.6,3.3,0.0,0.0,513.2,0.0
2026-03-24T08:37:00Z,231.43,547.6,2.5,0.946,49.95,9.6499,77.2,4.4,10.5,1.4,3.3,0.0,0.0,528.0,0.0
2026-03-24T08:38:00Z,231.23,566.5,2.62,0.935,50.0,9.6594,77.27,4.4,10.7,1.5,2.9,0.0,0.0,547.0,0.0
2026-03-24T08:39:00Z,230.96,634.9,2.91,0.946,50.01,9.6699,77.36,4.9,13.7,1.7,3.3,0.0,0.0,611.3,0.0
2026-03-24T08:40:00Z,232.71,507.4,2.32,0.94,49.98,9.6784,77.43,4.4,13.5,1.7,2.8,0.0,0.0,485.0,0.0
2026-03-24T08:41:00Z,232.33,567.1,2.6,0.939,50.01,9.6878,77.5,4.8,13.5,1.2,3.5,0.0,0.0,544.1,0.0
2026-03-24T08:42:00Z,231.43,586.1,2.72,0.93,49.95,9.6976,77.58,4.4,12.6,1.6,2.6,0.0,0.0,564.9,0.0
2026-03-24T08:43:00Z,232.23,502.0,2.32,0.931,49.97,9.706,77.65,4.8,11.6,1.3,3.4,0.0,0.0,480.9,0.0
2026-03-24T08:44:00Z,230.98,670.9,3.1,0.936,50.01,9.7172,77.74,5.0,12.7,1.6,2.8,0.0,0.0,648.8,0.0
2026-03-24T08:45:00Z,230.91,373.5,1.74,0.93,49.97,9.7234,77.79,4.6,9.2,1.3,3.0,0.0,0.0,355.4,0.0
2026-03-24T08:46:00Z,232.85,446.7,2.05,0.934,50.0,9.7308,77.85,4.2,11.1,1.6,3.3,0.0,0.0,426.5,0.0
2026-03-24T08:47:00Z,231.01,425.7,1.96,0.94,49.99,9.7379,77.9,4.0,11.9,1.2,2.6,0.0,0.0,406.0,0.0
2026-03-24T08:48:00Z,231.82,353.5,1.64,0.93,49.99,9.7438,77.95,4.4,12.1,1.4,2.6,0.0,0.0,333.0,0.0
2026-03-24T08:49:00Z,231.07,362.4,1.67,0.941,50.04,9.7499,78.0,4.9,13.9,1.6,3.0,0.0,0.0,339.0,0.0
2026-03-24T08:50:00Z,231.5,460.0,2.11,0.943,50.04,9.7575,78.06,4.5,12.9,1.6,2.6,0.0,0.0,438.4,0.0
2026-03-24T08:51:00Z,232.48,390.9,1.8,0.936,49.99,9.764,78.11,4.5,14.0,1.6,2.7,0.0,0.0,368.1,0.0
2026-03-24T08:52:00Z,231.3,415.0,1.92,0.936,50.02,9.771,78.17,4.4,13.1,1.5,3.5,0.0,0.0,392.5,0.0
2026-03-24T08:53:00Z,232.54,417.3,1.9,0.944,50.05,9.7779,78.22,4.5,9.9,1.6,2.7,0.0,0.0,398.6,0.0
2026-03-24T08:54:00Z,232.35,444.8,2.04,0.94,50.02,9.7853,78.28,4.1,12.0,1.6,2.9,0.0,0.0,424.2,0.0
2026-03-24T08:55:00Z,231.11,575.1,2.66,0.936,49.98,9.7949,78.36,4.2,13.5,1.5,2.9,0.0,0.0,553.0,0.0
